,Prediced,True,Error
0,65.76252746582031,70.71,4.947472534179681
1,53.41273498535156,52.9,0.5127349853515639
2,120.71047973632812,126.01,5.29952026367188
3,69.05400848388672,68.7,0.3540084838867159
4,34.6977424621582,31.03,3.667742462158202
5,52.697853088378906,50.81999999999999,1.877853088378913
6,34.18161392211914,32.43,1.751613922119141
7,26.49315071105957,25.88,0.6131507110595713
8,283.54779052734375,282.32,1.2277905273437568
9,125.66310119628906,123.97399999999999,1.689101196289073
10,128.25552368164062,127.20599999999997,1.0495236816406504
11,83.68318176269531,84.58,0.8968182373046858
12,53.1400260925293,48.34,4.8000260925292935
13,44.67197799682617,42.90999999999999,1.7619779968261824
14,42.60093307495117,36.6,6.0009330749511705
15,74.52549743652344,72.88,1.645497436523442
16,19.063268661499023,17.63,1.4332686614990244
17,132.74293518066406,132.84099999999998,0.09806481933591726
18,101.03527069091797,99.008,2.027270690917973
19,102.27799987792969,101.03999999999999,1.2379998779296955
20,44.6131706237793,43.459999999999994,1.1531706237793031
21,80.01443481445312,78.006,2.0084348144531248
22,59.15689468383789,58.81,0.34689468383788835
23,281.9296569824219,282.32,0.3903430175781182
24,40.835933685302734,41.120000000000005,0.2840663146972702
25,17.06396484375,16.07,0.9939648437499997
26,44.394256591796875,42.02,2.374256591796872
27,42.20609664916992,41.01,1.1960966491699239
28,15.815654754638672,14.05,1.7656547546386712
29,31.855804443359375,29.680000000000003,2.1758044433593717
30,57.10366439819336,56.14,0.9636643981933588
31,67.26834869384766,58.49,8.778348693847654
32,196.48654174804688,194.43,2.056541748046868
33,316.4404296875,316.7,0.25957031249998863
34,40.37550735473633,38.47,1.9055073547363293
35,82.43656921386719,82.13,0.30656921386719205
36,62.87497329711914,57.8025,5.072473297119139
37,109.0176010131836,108.962,0.05560101318359045
38,29.611127853393555,29.970000000000002,0.35887214660644773
39,15.839692115783691,14.97,0.8696921157836908
40,283.2897644042969,282.32,0.9697644042968818
41,302.7290954589844,301.94,0.7890954589843773
42,24.1162166595459,22.54,1.5762166595458993
43,41.777915954589844,46.34,4.56208404541016
44,150.6349334716797,149.44099999999997,1.1939334716797134
45,39.94068908691406,36.86,3.080689086914063
46,46.96004867553711,45.12,1.840048675537112
47,62.169410705566406,60.55,1.619410705566409
48,33.30069351196289,32.7,0.6006935119628878
49,108.80754852294922,107.2,1.607548522949216
50,76.68656921386719,75.74999999999999,0.9365692138672017
51,102.1219253540039,101.4129,0.7090253540039129
52,71.31497955322266,72.83,1.515020446777342
53,31.1550350189209,30.679999999999996,0.4750350189209023
54,301.1371154785156,301.94,0.8028845214843727
55,41.1360969543457,39.63,1.5060969543457006
56,58.538002014160156,53.13000000000001,5.408002014160147
57,126.76272583007812,123.69000000000001,3.072725830078113
58,34.45976638793945,32.73,1.7297663879394563
59,46.96559143066406,44.45,2.5155914306640597
60,49.82026290893555,49.28,0.5402629089355457
61,100.23992919921875,95.6828585,4.557070699218755
62,196.1026611328125,194.43,1.6726611328124932
63,59.376808166503906,62.18,2.8031918334960935
64,35.78628158569336,34.97,0.8162815856933605
65,124.24610137939453,121.55299999999997,2.6931013793945624
66,317.3141784667969,316.7,0.6141784667968864
67,16.90503692626953,15.85,1.0550369262695316
68,109.07711029052734,106.77699999999999,2.300110290527357
69,85.77191162109375,87.23,1.458088378906254
70,89.39842224121094,89.85633599999998,0.45791375878904717
71,236.8092041015625,235.45,1.3592041015625114
72,67.9245376586914,66.72,1.2045376586914074
73,52.23061752319336,54.06,1.829382476806643
74,84.41534423828125,82.7,1.7153442382812472
75,50.84962463378906,52.07,1.2203753662109378
76,38.41166305541992,35.7,2.711663055419919
77,25.744091033935547,23.0,2.744091033935547
78,66.58072662353516,71.51,4.929273376464849
79,75.6399917602539,74.56,1.079991760253904
80,56.15291976928711,55.42,0.7329197692871077
81,70.43819427490234,68.3,2.1381942749023466
82,27.693429946899414,26.94,0.7534299468994128
83,45.76768112182617,45.73,0.037681121826175
84,21.166440963745117,19.56,1.6064409637451185
85,25.967721939086914,24.160000000000004,1.8077219390869104
86,90.99749755859375,85.07,5.927497558593757
87,115.70482635498047,115.71800000000002,0.013173645019548985
88,44.39216613769531,39.0,5.3921661376953125
89,36.42702865600586,35.14,1.2870286560058588
90,38.450870513916016,37.74,0.7108705139160136
91,316.1988830566406,316.7,0.5011169433593636
92,53.161033630371094,52.53,0.6310336303710926
93,302.806640625,301.94,0.8666406250000023
94,73.92425537109375,72.41,1.5142553710937534
95,27.519203186035156,28.050000000000004,0.530796813964848
96,98.7490463256836,101.59999999999997,2.850953674316372
97,116.4552001953125,114.465,1.9902001953124966
98,44.14867401123047,45.46,1.311325988769532
99,218.1559600830078,235.45,17.294039916992176
100,92.37152862548828,89.974,2.3975286254882775
101,59.1843376159668,61.87,2.6856623840332006
102,288.2182312011719,316.7,28.481768798828114
103,142.45838928222656,155.173,12.71461071777344
104,72.85139465332031,65.94,6.911394653320315
105,69.75948333740234,77.27,7.510516662597652
106,20.650917053222656,19.99,0.6609170532226578
107,49.18032455444336,41.8,7.380324554443362
108,51.09959030151367,51.64,0.5404096984863287
109,68.32233428955078,77.316,8.993665710449221
