,loss,accuracy
61,0.04563508555293083,0.9848719835281372
62,0.1412782520055771,0.951124906539917
63,0.061208609491586685,0.9821566939353943
64,0.05877441167831421,0.9825446009635925
65,0.0637311339378357,0.981768786907196
66,0.05493142828345299,0.9837083220481873
67,0.05472696200013161,0.9840961694717407
68,0.048501040786504745,0.9871993660926819
69,0.05218628793954849,0.9837083220481873
70,0.10139026492834091,0.9740108847618103
71,0.054777637124061584,0.981768786907196
72,0.056267254054546356,0.9860357046127319
73,0.09051958471536636,0.9778898358345032
74,0.056756965816020966,0.983320415019989
75,0.04631079360842705,0.9852598905563354
76,0.04017408564686775,0.9895267486572266
77,0.055657509714365005,0.9860357046127319
78,0.10228385031223297,0.9755624532699585
79,0.049180466681718826,0.9856477975845337
80,0.04811985418200493,0.9852598905563354
81,0.05170995742082596,0.9864236116409302
82,0.0414128378033638,0.9879751801490784
83,0.051229123026132584,0.9852598905563354
84,0.04882151260972023,0.9848719835281372
85,0.060146886855363846,0.9852598905563354
86,0.03798772767186165,0.9883630871772766
87,0.04345868527889252,0.9883630871772766
88,0.04129349812865257,0.9891388416290283
89,0.047573432326316833,0.984484076499939
90,0.04109150171279907,0.9883630871772766
91,0.08738166838884354,0.9736229777336121
92,0.060052722692489624,0.9829325079917908
93,0.06673088669776917,0.9821566939353943
94,0.04851970449090004,0.9840961694717407
95,0.038646403700113297,0.9883630871772766
96,0.025116540491580963,0.993017852306366
97,0.0467865951359272,0.9856477975845337
98,0.03823872283101082,0.9860357046127319
99,0.038560379296541214,0.9864236116409302
100,0.030811496078968048,0.9922420382499695
101,0.06668753176927567,0.9809930324554443
102,0.044204168021678925,0.9883630871772766
103,0.04517655819654465,0.9879751801490784
104,0.034795064479112625,0.990302562713623
105,0.028800075873732567,0.9906904697418213
106,0.0438692532479763,0.9879751801490784
107,0.033079322427511215,0.990302562713623
108,0.042641252279281616,0.9887509942054749
109,0.06075172498822212,0.9883630871772766
110,0.03692913055419922,0.9899146556854248
111,0.041817814111709595,0.9879751801490784
112,0.059508293867111206,0.9868114590644836
113,0.04006361961364746,0.9906904697418213
114,0.03829232230782509,0.990302562713623
115,0.032696112990379333,0.9891388416290283
116,0.03806440532207489,0.9883630871772766
117,0.03137098625302315,0.9891388416290283
118,0.07246281951665878,0.9856477975845337
119,0.09690064191818237,0.9728471636772156
120,0.04775791987776756,0.9887509942054749
121,0.03116294927895069,0.9895267486572266
122,0.03933333605527878,0.9906904697418213
123,0.043787043541669846,0.9899146556854248
124,0.0555802583694458,0.983320415019989
125,0.038977596908807755,0.9887509942054749
126,0.05394531786441803,0.984484076499939
127,0.03810235485434532,0.9864236116409302
128,0.03555038198828697,0.9883630871772766
129,0.025610363110899925,0.993017852306366
130,0.050039730966091156,0.9871993660926819
131,0.05052507668733597,0.9868114590644836
132,0.030669160187244415,0.9926299452781677
133,0.03181016072630882,0.991466224193573
134,0.03831593319773674,0.9899146556854248
135,0.028443552553653717,0.9899146556854248
136,0.02992694266140461,0.991466224193573
137,0.024699393659830093,0.9957331418991089
138,0.02587803639471531,0.991466224193573
139,0.02636929787695408,0.993017852306366
140,0.0812104120850563,0.9782777428627014
141,0.03229302540421486,0.9922420382499695
142,0.03716975077986717,0.9879751801490784
143,0.026938829571008682,0.9906904697418213
144,0.02589826099574566,0.9945694208145142
145,0.05243144929409027,0.9860357046127319
146,0.02873009257018566,0.9918541312217712
147,0.025080248713493347,0.9926299452781677
148,0.035358600318431854,0.993017852306366
149,0.026879753917455673,0.9918541312217712
150,0.02986498363316059,0.9934057593345642
151,0.03482361510396004,0.9895267486572266
152,0.022526204586029053,0.9937936663627625
153,0.034726131707429886,0.9895267486572266
154,0.03889494016766548,0.9875872731208801
155,0.02351575531065464,0.9941815137863159
156,0.0608709380030632,0.983320415019989
157,0.025149475783109665,0.991466224193573
158,0.048890240490436554,0.9848719835281372
159,0.016730962321162224,0.9937936663627625
160,0.04067254066467285,0.9899146556854248
161,0.021818596869707108,0.9922420382499695
162,0.03197633475065231,0.9891388416290283
163,0.04685399681329727,0.9860357046127319
164,0.02634677104651928,0.991466224193573
165,0.027469122782349586,0.9934057593345642
166,0.016939030960202217,0.9957331418991089
167,0.025948334485292435,0.9937936663627625
168,0.03533565253019333,0.9937936663627625
169,0.03504902496933937,0.9879751801490784
170,0.03155112266540527,0.9922420382499695
171,0.02789347432553768,0.9922420382499695
172,0.019346166402101517,0.9953452348709106
173,0.014217817224562168,0.9957331418991089
174,0.05757899954915047,0.9852598905563354
175,0.03652803599834442,0.9891388416290283
176,0.04462330788373947,0.9906904697418213
177,0.033323779702186584,0.990302562713623
178,0.02676749974489212,0.9945694208145142
179,0.0311795175075531,0.9918541312217712
180,0.016702502965927124,0.9949573278427124
181,0.023181328549981117,0.993017852306366
182,0.027841534465551376,0.9922420382499695
183,0.015852151438593864,0.9949573278427124
184,0.06750131398439407,0.9852598905563354
185,0.036102332174777985,0.9899146556854248
186,0.01654716767370701,0.9953452348709106
187,0.02420860156416893,0.9934057593345642
188,0.02920614555478096,0.9906904697418213
189,0.024868393316864967,0.9949573278427124
190,0.013914196752011776,0.9965088963508606
191,0.055143214762210846,0.9868114590644836
192,0.026850607246160507,0.9918541312217712
193,0.02666623145341873,0.9934057593345642
194,0.03148616850376129,0.9910783767700195
195,0.031201234087347984,0.993017852306366
196,0.02298477478325367,0.9934057593345642
197,0.012637302279472351,0.9957331418991089
198,0.017741762101650238,0.9957331418991089
199,0.021520109847187996,0.993017852306366
200,0.015215475112199783,0.9965088963508606
201,0.02509487234055996,0.9922420382499695
202,0.02492636628448963,0.9926299452781677
203,0.04461207985877991,0.9883630871772766
204,0.018988914787769318,0.9941815137863159
205,0.03487614169716835,0.9895267486572266
206,0.027338286861777306,0.9941815137863159
207,0.02630225196480751,0.9945694208145142
208,0.04614018276333809,0.990302562713623
209,0.02060738578438759,0.9949573278427124
210,0.024706510826945305,0.9945694208145142
211,0.02644200436770916,0.9937936663627625
212,0.013406142592430115,0.9961210489273071
213,0.011932744644582272,0.9968968033790588
214,0.015376254916191101,0.9961210489273071
215,0.02901501953601837,0.9910783767700195
216,0.012925714254379272,0.9945694208145142
217,0.009696242399513721,0.9968968033790588
218,0.03463725745677948,0.990302562713623
219,0.021696297451853752,0.9949573278427124
220,0.008065135218203068,0.9976726174354553
221,0.03191201016306877,0.9910783767700195
222,0.07316648215055466,0.9840961694717407
223,0.02719525806605816,0.9922420382499695
224,0.014428609982132912,0.9953452348709106
225,0.035468410700559616,0.9906904697418213
226,0.012931212782859802,0.9961210489273071
227,0.034438952803611755,0.9926299452781677
228,0.025994401425123215,0.9918541312217712
229,0.03903691843152046,0.9875872731208801
230,0.014371507801115513,0.9949573278427124
231,0.01155091729015112,0.9972847104072571
232,0.012685410678386688,0.9961210489273071
233,0.030542276799678802,0.9906904697418213
234,0.031660936772823334,0.9895267486572266
235,0.024808736518025398,0.9934057593345642
236,0.018563326448202133,0.9941815137863159
237,0.009596690535545349,0.9968968033790588
238,0.013327276334166527,0.9980605244636536
239,0.018304400146007538,0.9961210489273071
240,0.02095997892320156,0.9926299452781677
241,0.05584389343857765,0.9864236116409302
242,0.06964868307113647,0.9825446009635925
243,0.01674499362707138,0.9937936663627625
244,0.00857560895383358,0.9968968033790588
245,0.012188896536827087,0.9961210489273071
246,0.029535923153162003,0.9937936663627625
247,0.015144611708819866,0.9957331418991089
248,0.010011695325374603,0.9976726174354553
249,0.013384083285927773,0.9953452348709106
250,0.037326645106077194,0.9906904697418213
251,0.03761158511042595,0.9918541312217712
252,0.014396093785762787,0.9968968033790588
253,0.010294866748154163,0.9972847104072571
254,0.020664678886532784,0.9937936663627625
255,0.01917516626417637,0.9922420382499695
256,0.02731730416417122,0.993017852306366
257,0.021026547998189926,0.9945694208145142
258,0.015112929046154022,0.9957331418991089
259,0.04653240367770195,0.9895267486572266
260,0.0298504289239645,0.9918541312217712
261,0.018902255222201347,0.9941815137863159
262,0.020905224606394768,0.9941815137863159
263,0.01327362097799778,0.9972847104072571
264,0.0049014706164598465,0.9984484314918518
265,0.054020024836063385,0.9891388416290283
266,0.05103766545653343,0.9887509942054749
267,0.018535152077674866,0.9953452348709106
268,0.017714180052280426,0.9949573278427124
269,0.030771978199481964,0.991466224193573
270,0.01920199580490589,0.9945694208145142
271,0.013220657594501972,0.9957331418991089
272,0.003485503839328885,0.9992241859436035
273,0.011649766005575657,0.9957331418991089
274,0.016988398507237434,0.9957331418991089
275,0.02741812914609909,0.993017852306366
276,0.01592591032385826,0.9953452348709106
277,0.012980460189282894,0.9972847104072571
278,0.016855480149388313,0.9953452348709106
279,0.03316279128193855,0.9922420382499695
280,0.02475166507065296,0.9961210489273071
281,0.022158583626151085,0.9937936663627625
282,0.021000953391194344,0.9953452348709106
283,0.05521798133850098,0.9910783767700195
284,0.024211643263697624,0.9941815137863159
285,0.008459672331809998,0.9965088963508606
286,0.007392982952296734,0.9972847104072571
287,0.01923363469541073,0.9934057593345642
288,0.010164148174226284,0.9980605244636536
289,0.005880242213606834,0.9976726174354553
290,0.019692858681082726,0.9965088963508606
291,0.022951588034629822,0.9941815137863159
292,0.014043753035366535,0.9965088963508606
293,0.014971706084907055,0.9957331418991089
294,0.02978646382689476,0.9934057593345642
295,0.033460017293691635,0.9910783767700195
296,0.03844672814011574,0.9926299452781677
297,0.013720075599849224,0.9965088963508606
298,0.01860954985022545,0.9953452348709106
299,0.009741844609379768,0.9968968033790588
300,0.007405802607536316,0.9965088963508606
301,0.00842561386525631,0.9976726174354553
302,0.023842668160796165,0.9957331418991089
303,0.00924684852361679,0.9968968033790588
304,0.03274673596024513,0.9937936663627625
305,0.0382174514234066,0.990302562713623
306,0.05412706732749939,0.9899146556854248
307,0.01210021786391735,0.9972847104072571
308,0.012186415493488312,0.9945694208145142
309,0.003746403381228447,0.9988362789154053
310,0.012578008696436882,0.9949573278427124
311,0.018117792904376984,0.9953452348709106
312,0.020012937486171722,0.9972847104072571
313,0.018835997208952904,0.9945694208145142
314,0.029668258503079414,0.9937936663627625
315,0.06410886347293854,0.9860357046127319
316,0.027761150151491165,0.9918541312217712
317,0.032573726028203964,0.9918541312217712
318,0.019750744104385376,0.9949573278427124
319,0.016412654891610146,0.9953452348709106
320,0.02017945423722267,0.9953452348709106
321,0.009600400924682617,0.9968968033790588
322,0.011566375382244587,0.9972847104072571
323,0.009151157923042774,0.9972847104072571
324,0.006772140506654978,0.9980605244636536
325,0.03982710465788841,0.9918541312217712
326,0.026700912043452263,0.993017852306366
327,0.008661146275699139,0.9972847104072571
328,0.019217083230614662,0.9961210489273071
329,0.023050276562571526,0.9949573278427124
330,0.0085503701120615,0.9976726174354553
331,0.015170445665717125,0.9953452348709106
332,0.028907937929034233,0.993017852306366
333,0.04501618444919586,0.9910783767700195
334,0.009700610302388668,0.9972847104072571
335,0.0094220619648695,0.9968968033790588
336,0.019078630954027176,0.9941815137863159
337,0.012229896150529385,0.9965088963508606
338,0.007573611568659544,0.9984484314918518
339,0.015519067645072937,0.9965088963508606
340,0.01460869237780571,0.9965088963508606
341,0.010413077659904957,0.9961210489273071
342,0.019750701263546944,0.9961210489273071
343,0.045669835060834885,0.9887509942054749
344,0.03429016098380089,0.993017852306366
345,0.019650977104902267,0.9945694208145142
346,0.011264258064329624,0.9961210489273071
347,0.008749169297516346,0.9980605244636536
348,0.01842723786830902,0.9953452348709106
349,0.022827399894595146,0.9965088963508606
350,0.008645815774798393,0.9972847104072571
351,0.01917843706905842,0.9949573278427124
352,0.02232554741203785,0.9941815137863159
353,0.024713944643735886,0.9922420382499695
354,0.004626883659511805,0.9984484314918518
355,0.00904009584337473,0.9968968033790588
356,0.015847204253077507,0.9957331418991089
357,0.026661768555641174,0.9945694208145142
358,0.012078488245606422,0.9961210489273071
359,0.012278313748538494,0.9968968033790588
360,0.010539330542087555,0.9968968033790588
361,0.010025588795542717,0.9976726174354553
362,0.01788792945444584,0.9961210489273071
363,0.011679204180836678,0.9968968033790588
364,0.02582002803683281,0.9922420382499695
365,0.008781705982983112,0.9961210489273071
366,0.01189093105494976,0.9965088963508606
367,0.02146371454000473,0.9953452348709106
368,0.02631545439362526,0.9910783767700195
369,0.011913596652448177,0.9965088963508606
370,0.013096222653985023,0.9961210489273071
371,0.007036400958895683,0.9976726174354553
372,0.009479034692049026,0.9972847104072571
373,0.017686674371361732,0.9965088963508606
374,0.024290932342410088,0.9922420382499695
375,0.008911218494176865,0.9980605244636536
376,0.013766823336482048,0.9953452348709106
377,0.017186472192406654,0.9953452348709106
378,0.01713981293141842,0.9945694208145142
379,0.01868298090994358,0.9945694208145142
380,0.025485681369900703,0.9934057593345642
381,0.06992428004741669,0.9879751801490784
382,0.01817268319427967,0.993017852306366
383,0.00550779839977622,0.9980605244636536
384,0.02117549069225788,0.9968968033790588
385,0.005474516190588474,0.9976726174354553
386,0.008245347999036312,0.9976726174354553
387,0.007248273119330406,0.9968968033790588
388,0.018166061490774155,0.9984484314918518
389,0.006355902645736933,0.9968968033790588
390,0.013793407939374447,0.9965088963508606
391,0.01710464619100094,0.9953452348709106
392,0.020698068663477898,0.9937936663627625
393,0.03065265715122223,0.993017852306366
394,0.03572797402739525,0.9891388416290283
395,0.009835334494709969,0.9976726174354553
396,0.013592473231256008,0.9949573278427124
397,0.09081373363733292,0.9875872731208801
398,0.04333105310797691,0.9883630871772766
399,0.019204506650567055,0.993017852306366
400,0.06474079191684723,0.9887509942054749
401,0.0258554108440876,0.9918541312217712
402,0.015647120773792267,0.9965088963508606
403,0.014092614874243736,0.9953452348709106
404,0.012737372890114784,0.9949573278427124
405,0.012000715360045433,0.9968968033790588
406,0.010130849666893482,0.9965088963508606
407,0.013330929912626743,0.9961210489273071
408,0.012315098196268082,0.9972847104072571
409,0.008354251272976398,0.9980605244636536
410,0.009876728057861328,0.9972847104072571
411,0.0076233623549342155,0.9972847104072571
412,0.017235085368156433,0.9949573278427124
413,0.009305557236075401,0.9972847104072571
414,0.029784496873617172,0.9957331418991089
415,0.024300014600157738,0.9957331418991089
416,0.01793735660612583,0.9953452348709106
417,0.007068093866109848,0.9984484314918518
418,0.00844422634691,0.9980605244636536
419,0.006081715226173401,0.9976726174354553
420,0.012947102077305317,0.9965088963508606
421,0.012106044217944145,0.9980605244636536
422,0.0030227280221879482,0.9992241859436035
423,0.008844427764415741,0.9968968033790588
424,0.0076203555800020695,0.9984484314918518
425,0.027069706469774246,0.9934057593345642
426,0.010363674722611904,0.9968968033790588
427,0.009646961465477943,0.9965088963508606
428,0.007836380042135715,0.9968968033790588
429,0.043494813144207,0.9922420382499695
430,0.0458071269094944,0.991466224193573
431,0.011310091242194176,0.9961210489273071
432,0.0033750145230442286,0.9992241859436035
433,0.013610600493848324,0.9961210489273071
434,0.011621962301433086,0.9984484314918518
435,0.009125547483563423,0.9972847104072571
436,0.008716425858438015,0.9968968033790588
437,0.02976059541106224,0.9945694208145142
438,0.016812942922115326,0.9949573278427124
439,0.0024127205833792686,0.9984484314918518
440,0.0025862958282232285,0.9992241859436035
441,0.011643086560070515,0.9965088963508606
442,0.02277720533311367,0.9926299452781677
443,0.029170187190175056,0.9918541312217712
444,0.01351025328040123,0.9965088963508606
445,0.009689687751233578,0.9968968033790588
446,0.024733269587159157,0.993017852306366
447,0.017582133412361145,0.9957331418991089
448,0.006246850825846195,0.9968968033790588
449,0.010094082914292812,0.9968968033790588
450,0.010861014947295189,0.9961210489273071
451,0.021648358553647995,0.9949573278427124
452,0.023428671061992645,0.9968968033790588
453,0.017399940639734268,0.9945694208145142
454,0.01428443007171154,0.9965088963508606
455,0.034018807113170624,0.9934057593345642
456,0.016372648999094963,0.9934057593345642
457,0.0047180186957120895,0.9988362789154053
458,0.011237863451242447,0.9984484314918518
459,0.006327368784695864,0.9980605244636536
460,0.013181057758629322,0.9953452348709106
461,0.016967598348855972,0.9961210489273071
462,0.010592326521873474,0.9965088963508606
463,0.0075795408338308334,0.9988362789154053
464,0.039207328110933304,0.9922420382499695
465,0.03697230666875839,0.9910783767700195
466,0.014386416412889957,0.9953452348709106
467,0.03287490829825401,0.9926299452781677
468,0.0151112275198102,0.9953452348709106
469,0.03128727152943611,0.9957331418991089
470,0.01626221090555191,0.9949573278427124
471,0.013245074078440666,0.9957331418991089
472,0.012529016472399235,0.9945694208145142
473,0.007414042949676514,0.9968968033790588
474,0.013852987438440323,0.9961210489273071
475,0.04823871701955795,0.993017852306366
476,0.015126229263842106,0.9953452348709106
477,0.01308381836861372,0.9968968033790588
478,0.008501638658344746,0.9965088963508606
479,0.00253877229988575,0.9996120929718018
480,0.012917110696434975,0.9972847104072571
481,0.0048057567328214645,0.9988362789154053
482,0.010957272723317146,0.9965088963508606
483,0.006911268923431635,0.9980605244636536
484,0.03721816837787628,0.991466224193573
485,0.026708554476499557,0.9922420382499695
486,0.006973503157496452,0.9968968033790588
487,0.009052400477230549,0.9972847104072571
488,0.01743144914507866,0.9949573278427124
489,0.014177875593304634,0.9937936663627625
490,0.01995178498327732,0.9941815137863159
491,0.13608211278915405,0.9813809394836426
492,0.01490079052746296,0.9957331418991089
493,0.016785720363259315,0.9949573278427124
494,0.009480578824877739,0.9972847104072571
495,0.013830798678100109,0.9968968033790588
496,0.004807594232261181,0.9980605244636536
497,0.006037452723830938,0.9988362789154053
498,0.02885766327381134,0.9953452348709106
499,0.02203327976167202,0.9934057593345642
