,Prediced,True,Error
61,212.24757385253906,214.11,1.8624261474609511
62,45.98683166503906,44.37,1.616831665039065
63,141.77622985839844,140.09,1.686229858398434
64,68.53873443603516,67.78,0.7587344360351551
65,22.682315826416016,23.09,0.40768417358398423
66,53.8206901550293,55.62,1.7993098449707006
67,28.30572509765625,27.690000000000005,0.6157250976562452
68,49.40862274169922,43.25,6.158622741699219
69,14.860054969787598,13.81,1.0500549697875972
70,43.777687072753906,44.92,1.1423129272460955
71,225.94692993164062,225.27,0.6769299316406148
72,80.57874298095703,76.63,3.948742980957036
73,41.1993522644043,42.07,0.8706477355957034
74,63.99604797363281,67.1,3.103952026367182
75,78.19694519042969,75.56,2.6369451904296852
76,87.68556213378906,89.32,1.6344378662109307
77,38.621009826660156,40.64,2.0189901733398443
78,42.18663787841797,40.53,1.6566378784179676
79,41.51877975463867,43.03,1.5112202453613293
80,109.59310913085938,106.1,3.4931091308593807
81,28.99273681640625,29.73,0.7372631835937504
82,57.25019454956055,55.31,1.9401945495605446
83,32.1327018737793,29.65,2.4827018737792983
84,118.15975189208984,125.41,7.250248107910153
85,92.11271667480469,87.71,4.402716674804694
86,22.170269012451172,22.99,0.8197309875488266
87,50.128719329833984,50.61,0.48128067016601506
88,195.03125,191.84,3.1912499999999966
89,24.499799728393555,24.79,0.29020027160644446
90,128.90676879882812,122.99,5.91676879882813
91,212.93914794921875,214.11,1.1708520507812636
92,154.9700927734375,163.337,8.366907226562489
93,87.86711120605469,85.43,2.4371112060546807
94,37.34812545776367,36.28,1.0681254577636707
95,67.060546875,69.51,2.449453125000005
96,34.535675048828125,35.64,1.1043249511718756
97,39.6752815246582,40.17,0.4947184753417986
98,62.46528625488281,60.03999999999999,2.4252862548828205
99,23.117475509643555,23.4,0.2825244903564439
100,221.37222290039062,225.27,3.8977770996093852
101,58.56512451171875,60.8,2.234875488281247
102,158.23240661621094,155.44,2.7924066162109398
103,32.31651306152344,32.27,0.046513061523434374
104,16.487085342407227,15.589999999999998,0.8970853424072285
105,236.55380249023438,237.77,1.2161975097656352
106,46.78787612915039,47.1,0.3121238708496108
107,23.14685821533203,22.76,0.3868582153320297
108,33.97860336303711,32.58,1.398603363037111
109,137.0867156982422,140.09,3.003284301757816
110,231.35787963867188,237.77,6.412120361328135
111,16.857383728027344,17.79,0.9326162719726554
112,234.82106018066406,237.77,2.9489398193359477
113,47.357669830322266,48.06,0.7023301696777366
114,18.304580688476562,17.67,0.6345806884765608
115,56.989009857177734,51.78,5.209009857177733
116,21.22626495361328,21.59,0.3637350463867186
117,70.09959411621094,70.31,0.21040588378906477
118,210.130615234375,214.11,3.9793847656250136
