,loss,mae,mse
0,0.028412334620952606,0.028412334620952606,0.002649687696248293
1,0.024012234061956406,0.024012234061956406,0.0021002141293138266
2,0.021963130682706833,0.021963130682706833,0.0019386684289202094
3,0.021525971591472626,0.021525971591472626,0.0018930670339614153
4,0.020418532192707062,0.020418532192707062,0.0019024352077394724
5,0.020709525793790817,0.020709525793790817,0.0018147471128031611
6,0.019719703122973442,0.019719703122973442,0.0018251498695462942
7,0.020287012681365013,0.020287012681365013,0.0017822891240939498
8,0.019887741655111313,0.019887741655111313,0.0017457050271332264
9,0.019195880740880966,0.019195880740880966,0.0016902318457141519
10,0.019308429211378098,0.019308429211378098,0.0016732749063521624
11,0.019021132960915565,0.019021132960915565,0.0016744723543524742
12,0.01915878802537918,0.01915878802537918,0.0016406701179221272
13,0.01878471113741398,0.01878471113741398,0.0016136923804879189
14,0.018530787900090218,0.018530787900090218,0.0015985437203198671
15,0.017994314432144165,0.017994314432144165,0.0015322886174544692
16,0.01808013767004013,0.01808013767004013,0.0015354498755186796
17,0.017586834728717804,0.017586834728717804,0.0015285775298252702
18,0.018216993659734726,0.018216993659734726,0.0014929543249309063
19,0.017603756859898567,0.017603756859898567,0.0014550841879099607
20,0.01781957969069481,0.01781957969069481,0.001467708614654839
21,0.017005708068609238,0.017005708068609238,0.0014650023076683283
22,0.017148340120911598,0.017148340120911598,0.0014357062755152583
23,0.017425231635570526,0.017425231635570526,0.001432587276212871
24,0.016686610877513885,0.016686610877513885,0.0013954961905255914
25,0.016782447695732117,0.016782447695732117,0.0013940531061962247
26,0.016643842682242393,0.016643842682242393,0.0013711020583286881
27,0.01632465049624443,0.01632465049624443,0.00137794588226825
28,0.016387809067964554,0.016387809067964554,0.0013661904959008098
29,0.016926269978284836,0.016926269978284836,0.0013399451272562146
30,0.01593705080449581,0.01593705080449581,0.001334420870989561
31,0.016145620495080948,0.016145620495080948,0.001364144030958414
32,0.016104623675346375,0.016104623675346375,0.0013265464222058654
33,0.015964122489094734,0.015964122489094734,0.001348934369161725
34,0.01611805520951748,0.01611805520951748,0.0013436063891276717
35,0.015952851623296738,0.015952851623296738,0.001313194166868925
36,0.015804732218384743,0.015804732218384743,0.00128791609313339
37,0.015567855909466743,0.015567855909466743,0.0013183297123759985
38,0.01530475728213787,0.01530475728213787,0.0012770331231877208
39,0.015479735098779202,0.015479735098779202,0.00126163091044873
40,0.01577630080282688,0.01577630080282688,0.0012388580944389105
41,0.01588195003569126,0.01588195003569126,0.0012542702024802566
42,0.015090083703398705,0.015090083703398705,0.0012203030055388808
43,0.014973173849284649,0.014973173849284649,0.0012038449058309197
44,0.014766329899430275,0.014766329899430275,0.0012299225199967623
45,0.015245047397911549,0.015245047397911549,0.0011972138890996575
46,0.015392212197184563,0.015392212197184563,0.001221320009790361
47,0.014917237684130669,0.014917237684130669,0.0011769437696784735
48,0.01466982252895832,0.01466982252895832,0.001187736401334405
49,0.014376703649759293,0.014376703649759293,0.0011424407130107284
50,0.014925818890333176,0.014925818890333176,0.0011652844259515405
51,0.014605021104216576,0.014605021104216576,0.0011496152728796005
52,0.013796764425933361,0.013796764425933361,0.001137976418249309
53,0.014345234259963036,0.014345234259963036,0.0011293278075754642
54,0.013793721795082092,0.013793721795082092,0.001148454612120986
55,0.014116744510829449,0.014116744510829449,0.0011003011604771018
56,0.013718072324991226,0.013718072324991226,0.0011407129932194948
57,0.014043831266462803,0.014043831266462803,0.0011122680734843016
58,0.013593952171504498,0.013593952171504498,0.0011016851058229804
59,0.013963996432721615,0.013963996432721615,0.0010964818065986037
60,0.013998291455209255,0.013998291455209255,0.0010869678808376193
61,0.013314485549926758,0.013314485549926758,0.001089428667910397
62,0.013482846319675446,0.013482846319675446,0.0011277711018919945
63,0.01301749050617218,0.01301749050617218,0.001054685446433723
64,0.013475162908434868,0.013475162908434868,0.0010863409843295813
65,0.013150030747056007,0.013150030747056007,0.001063850591890514
66,0.013380294665694237,0.013380294665694237,0.0010608189040794969
67,0.01336708478629589,0.01336708478629589,0.0010657397797331214
68,0.013030755333602428,0.013030755333602428,0.0010547952260822058
69,0.013492217287421227,0.013492217287421227,0.0010668201139196754
70,0.013382182456552982,0.013382182456552982,0.0010202955454587936
71,0.013241440989077091,0.013241440989077091,0.0010747185442596674
72,0.012529987841844559,0.012529987841844559,0.0010525742545723915
73,0.013038556091487408,0.013038556091487408,0.001046122401021421
74,0.012692911550402641,0.012692911550402641,0.0010405881330370903
75,0.01328453328460455,0.01328453328460455,0.001005020341835916
76,0.012617163360118866,0.012617163360118866,0.0010094334138557315
77,0.012361360713839531,0.012361360713839531,0.0009831725619733334
78,0.012624469585716724,0.012624469585716724,0.0010161441750824451
79,0.012614891864359379,0.012614891864359379,0.0010083116358146071
80,0.012672950513660908,0.012672950513660908,0.0010113867465406656
81,0.01279257982969284,0.01279257982969284,0.001002183766104281
82,0.01363392360508442,0.01363392360508442,0.0010068851988762617
83,0.012862288393080235,0.012862288393080235,0.0009860747959464788
84,0.012903510592877865,0.012903510592877865,0.000970467459410429
85,0.012841999530792236,0.012841999530792236,0.0009840731509029865
86,0.01258179172873497,0.01258179172873497,0.0010082520311698318
87,0.012677693739533424,0.012677693739533424,0.0009617141331546009
88,0.013053376227617264,0.013053376227617264,0.0009771487675607204
89,0.012376923114061356,0.012376923114061356,0.0009597704047337174
90,0.013268368318676949,0.013268368318676949,0.0009709545411169529
91,0.012415977194905281,0.012415977194905281,0.0009751950856298208
92,0.012188728898763657,0.012188728898763657,0.0009654859895817935
93,0.012227385304868221,0.012227385304868221,0.0009733134065754712
94,0.012545667588710785,0.012545667588710785,0.0009632680448703468
95,0.012615217827260494,0.012615217827260494,0.000995374284684658
96,0.012079210951924324,0.012079210951924324,0.0009389145416207612
97,0.012024757452309132,0.012024757452309132,0.0009600982302799821
98,0.012038322165608406,0.012038322165608406,0.0009504118352197111
99,0.012176590971648693,0.012176590971648693,0.0009872978553175926
100,0.012081613764166832,0.012081613764166832,0.0009718214278109372
101,0.012231745757162571,0.012231745757162571,0.0009328476735390723
102,0.011964134871959686,0.011964134871959686,0.000946572283282876
103,0.012066198512911797,0.012066198512911797,0.0009606167441233993
104,0.012377847917377949,0.012377847917377949,0.0009731841273605824
105,0.012049048207700253,0.012049048207700253,0.0009500335436314344
106,0.011985472403466702,0.011985472403466702,0.0009484812035225332
107,0.01254313811659813,0.01254313811659813,0.0009485273621976376
108,0.012370778247714043,0.012370778247714043,0.0009289784356951714
109,0.01164571475237608,0.01164571475237608,0.0009118190500885248
110,0.0122488709166646,0.0122488709166646,0.0009313851478509605
111,0.012034985236823559,0.012034985236823559,0.000911408569663763
112,0.01204630546271801,0.01204630546271801,0.0009342418052256107
113,0.012115337885916233,0.012115337885916233,0.0009369298932142556
114,0.011968337930738926,0.011968337930738926,0.0009284352418035269
115,0.011921828612685204,0.011921828612685204,0.0009283311082981527
116,0.011451615020632744,0.011451615020632744,0.0009142177877947688
117,0.011662744916975498,0.011662744916975498,0.0009103259653784335
118,0.011901655234396458,0.011901655234396458,0.0009249508148059249
119,0.011689520440995693,0.011689520440995693,0.0009011835791170597
120,0.01157896313816309,0.01157896313816309,0.0009113326668739319
121,0.011832522228360176,0.011832522228360176,0.00089536007726565
122,0.011709876358509064,0.011709876358509064,0.0008841435774229467
123,0.011857052333652973,0.011857052333652973,0.0009218596969731152
124,0.012128345668315887,0.012128345668315887,0.0009138149325735867
125,0.012187824584543705,0.012187824584543705,0.000906578148715198
126,0.011395091190934181,0.011395091190934181,0.000875527155585587
127,0.011423931457102299,0.011423931457102299,0.0008993272203952074
128,0.011313590221107006,0.011313590221107006,0.0008918854873627424
129,0.011703765951097012,0.011703765951097012,0.0008917396189644933
130,0.01113612949848175,0.01113612949848175,0.0008820716175250709
131,0.011572536081075668,0.011572536081075668,0.0008762797224335372
132,0.011345296166837215,0.011345296166837215,0.0008679462480358779
133,0.011355293914675713,0.011355293914675713,0.0008858017972670496
134,0.011349759064614773,0.011349759064614773,0.0008788070990704
135,0.011066555976867676,0.011066555976867676,0.000882058113347739
136,0.011166310869157314,0.011166310869157314,0.0008437627693638206
137,0.011070926673710346,0.011070926673710346,0.0008851991733536124
138,0.011092285625636578,0.011092285625636578,0.0008612381061539054
139,0.011408062651753426,0.011408062651753426,0.0008920288528315723
140,0.011690681800246239,0.011690681800246239,0.0008999989950098097
141,0.011383422650396824,0.011383422650396824,0.0009076428832486272
142,0.011494210921227932,0.011494210921227932,0.0008742643985897303
143,0.01177261583507061,0.01177261583507061,0.0008805423858575523
144,0.011380402371287346,0.011380402371287346,0.0008706995286047459
145,0.011458093300461769,0.011458093300461769,0.000876418431289494
146,0.011155049316585064,0.011155049316585064,0.0008762575453147292
147,0.010881289839744568,0.010881289839744568,0.0008560647256672382
148,0.010842924937605858,0.010842924937605858,0.000855053192935884
149,0.01097605749964714,0.01097605749964714,0.0008696006261743605
150,0.010935194790363312,0.010935194790363312,0.0008671503746882081
151,0.011536704376339912,0.011536704376339912,0.0008561760769225657
152,0.010608332231640816,0.010608332231640816,0.0008640690939500928
153,0.011261624284088612,0.011261624284088612,0.0008411671733483672
154,0.010841913521289825,0.010841913521289825,0.0008847956196404994
155,0.010803625918924809,0.010803625918924809,0.0008761381031945348
156,0.010589084587991238,0.010589084587991238,0.0008750405977480114
157,0.011463289149105549,0.011463289149105549,0.0008991230861283839
158,0.010775795206427574,0.010775795206427574,0.0008507365710102022
159,0.011212022975087166,0.011212022975087166,0.0008545726304873824
160,0.010740147903561592,0.010740147903561592,0.0008383000385947526
161,0.010524728335440159,0.010524728335440159,0.0008484768914058805
162,0.011193230748176575,0.011193230748176575,0.0008614491089247167
163,0.010886242613196373,0.010886242613196373,0.0008481094264425337
164,0.011335058137774467,0.011335058137774467,0.000858575978782028
165,0.01082783006131649,0.01082783006131649,0.0008730473346076906
166,0.01081600971519947,0.01081600971519947,0.0008909856551326811
167,0.01074526458978653,0.01074526458978653,0.0008512131753377616
168,0.011276574805378914,0.011276574805378914,0.0008691601105965674
169,0.010566172190010548,0.010566172190010548,0.0008312918362207711
170,0.010570017620921135,0.010570017620921135,0.0008552731014788151
171,0.01077362522482872,0.01077362522482872,0.0008453393820673227
172,0.011087157763540745,0.011087157763540745,0.0008467937586829066
173,0.011154196225106716,0.011154196225106716,0.000842074048705399
174,0.011176315136253834,0.011176315136253834,0.000845152884721756
175,0.010571392253041267,0.010571392253041267,0.000815557548776269
176,0.010971707291901112,0.010971707291901112,0.0008389310678467155
177,0.010573874227702618,0.010573874227702618,0.0008483032579533756
178,0.011003293097019196,0.011003293097019196,0.0008086684974841774
179,0.010611792095005512,0.010611792095005512,0.0008106924942694604
180,0.01075684279203415,0.01075684279203415,0.0008155436371453106
181,0.010989164933562279,0.010989164933562279,0.0008477079682052135
182,0.011032220907509327,0.011032220907509327,0.0008395108743570745
183,0.010488124564290047,0.010488124564290047,0.0008301258203573525
184,0.010255804285407066,0.010255804285407066,0.0008272986160591245
185,0.011226010508835316,0.011226010508835316,0.0008441114914603531
186,0.010697427205741405,0.010697427205741405,0.0008156738476827741
187,0.010673211887478828,0.010673211887478828,0.0008330483688041568
188,0.010474148206412792,0.010474148206412792,0.0008269890095107257
189,0.010489542037248611,0.010489542037248611,0.0008211226668208838
190,0.010215925052762032,0.010215925052762032,0.000815562263596803
191,0.010491950437426567,0.010491950437426567,0.0008488960447721183
192,0.01049435418099165,0.01049435418099165,0.0008217159193009138
193,0.010561499744653702,0.010561499744653702,0.0008257218287326396
194,0.010866573080420494,0.010866573080420494,0.0008241015602834523
195,0.010704925283789635,0.010704925283789635,0.000802188238594681
196,0.010771388188004494,0.010771388188004494,0.0008249325328506529
197,0.010464036837220192,0.010464036837220192,0.0008232032996602356
198,0.010283970274031162,0.010283970274031162,0.0008271097904071212
199,0.010551154613494873,0.010551154613494873,0.0008262416231445968
200,0.010320480912923813,0.010320480912923813,0.0007217182428576052
201,0.010221662931144238,0.010221662931144238,0.0007005026564002037
202,0.010046517476439476,0.010046517476439476,0.0006942431209608912
203,0.009991788305342197,0.009991788305342197,0.0006941310712136328
204,0.00991535559296608,0.00991535559296608,0.000693188572768122
205,0.009907972998917103,0.009907972998917103,0.000689490232616663
206,0.009781260043382645,0.009781260043382645,0.0006901704473420978
207,0.00981219857931137,0.00981219857931137,0.0006884874310344458
208,0.009757946245372295,0.009757946245372295,0.0006879564607515931
