,loss,mse,val_loss,val_mse
0,0.0015787871088832617,0.0015787871088832617,0.0034794830717146397,0.0034794830717146397
1,0.0015222284710034728,0.0015222284710034728,0.0034715610090643167,0.0034715610090643167
2,0.0014628679491579533,0.0014628679491579533,0.0034042038023471832,0.0034042038023471832
3,0.001408258220180869,0.001408258220180869,0.003317589871585369,0.003317589871585369
4,0.0013587651774287224,0.0013587651774287224,0.003258561249822378,0.003258561249822378
5,0.001319167553447187,0.001319167553447187,0.003241082187741995,0.003241082187741995
6,0.0012693440075963736,0.0012693440075963736,0.0031741084530949593,0.0031741084530949593
7,0.0012290709419175982,0.0012290709419175982,0.0031115924939513206,0.0031115924939513206
8,0.0011924688005819917,0.0011924688005819917,0.003086521290242672,0.003086521290242672
9,0.001155204139649868,0.001155204139649868,0.003045944031327963,0.003045944031327963
10,0.0011231946991756558,0.0011231946991756558,0.002949426881968975,0.002949426881968975
11,0.0010913278674706817,0.0010913278674706817,0.0029205570463091135,0.0029205570463091135
12,0.0010629951721057296,0.0010629951721057296,0.002843480557203293,0.002843480557203293
13,0.0010347387287765741,0.0010347387287765741,0.0028093624860048294,0.0028093624860048294
14,0.0010101994266733527,0.0010101994266733527,0.002765580080449581,0.002765580080449581
15,0.00098681531380862,0.00098681531380862,0.00271657295525074,0.00271657295525074
16,0.0009665573597885668,0.0009665573597885668,0.0026381348725408316,0.0026381348725408316
17,0.0009386972524225712,0.0009386972524225712,0.002603782108053565,0.002603782108053565
18,0.0009167296229861677,0.0009167296229861677,0.002568410011008382,0.002568410011008382
19,0.0008951770141720772,0.0008951770141720772,0.002541596069931984,0.002541596069931984
20,0.0008753726724535227,0.0008753726724535227,0.0025149499997496605,0.0025149499997496605
21,0.0008558008121326566,0.0008558008121326566,0.002435422968119383,0.002435422968119383
22,0.0008342205546796322,0.0008342205546796322,0.0023813529405742884,0.0023813529405742884
23,0.0008190434891730547,0.0008190434891730547,0.002349564339965582,0.002349564339965582
24,0.0007963931420817971,0.0007963931420817971,0.0023187182378023863,0.0023187182378023863
25,0.0007808792870491743,0.0007808792870491743,0.0022673187777400017,0.0022673187777400017
26,0.0007687618490308523,0.0007687618490308523,0.002255599945783615,0.002255599945783615
27,0.0007488190312869847,0.0007488190312869847,0.002215445274487138,0.002215445274487138
28,0.0007303907768800855,0.0007303907768800855,0.002173743210732937,0.002173743210732937
29,0.000716371345333755,0.000716371345333755,0.002128250664100051,0.002128250664100051
30,0.0007005241350270808,0.0007005241350270808,0.00208128965459764,0.00208128965459764
31,0.0006866121548227966,0.0006866121548227966,0.00205052993260324,0.00205052993260324
32,0.0006717497599311173,0.0006717497599311173,0.0020057661458849907,0.0020057661458849907
33,0.0006602478097192943,0.0006602478097192943,0.001998315332457423,0.001998315332457423
34,0.0006457349518314004,0.0006457349518314004,0.001956519205123186,0.001956519205123186
35,0.0006321945693343878,0.0006321945693343878,0.0019388009095564485,0.0019388009095564485
36,0.0006194290472194552,0.0006194290472194552,0.0018946825293824077,0.0018946825293824077
37,0.0006101306644268334,0.0006101306644268334,0.001877687405794859,0.001877687405794859
38,0.0005980453570373356,0.0005980453570373356,0.0018475172109901905,0.0018475172109901905
39,0.0005875771166756749,0.0005875771166756749,0.001811433699913323,0.001811433699913323
40,0.000577804516069591,0.000577804516069591,0.0017736210720613599,0.0017736210720613599
41,0.0005660150782205164,0.0005660150782205164,0.0017545693553984165,0.0017545693553984165
42,0.0005556911346502602,0.0005556911346502602,0.0017381366342306137,0.0017381366342306137
43,0.0005479602259583771,0.0005479602259583771,0.0017098255921155214,0.0017098255921155214
44,0.0005435940693132579,0.0005435940693132579,0.0016696038655936718,0.0016696038655936718
45,0.0005288738175295293,0.0005288738175295293,0.0016447566449642181,0.0016447566449642181
46,0.0005221455940045416,0.0005221455940045416,0.0016449185786768794,0.0016449185786768794
47,0.0005131039069965482,0.0005131039069965482,0.0016268518520519137,0.0016268518520519137
48,0.0005036902148276567,0.0005036902148276567,0.001581590506248176,0.001581590506248176
49,0.0004978968063369393,0.0004978968063369393,0.001540430705063045,0.001540430705063045
50,0.000488650519400835,0.000488650519400835,0.0015559326857328415,0.0015559326857328415
51,0.0004798322916030884,0.0004798322916030884,0.0015159902395680547,0.0015159902395680547
52,0.00047185670700855553,0.00047185670700855553,0.0014931719051674008,0.0014931719051674008
53,0.0004646104061976075,0.0004646104061976075,0.001485401880927384,0.001485401880927384
54,0.0004588885640259832,0.0004588885640259832,0.0014626103220507503,0.0014626103220507503
55,0.00045072947978042066,0.00045072947978042066,0.0014546943129971623,0.0014546943129971623
56,0.0004432446148712188,0.0004432446148712188,0.0014143408043310046,0.0014143408043310046
57,0.00043692238978110254,0.00043692238978110254,0.001410568947903812,0.001410568947903812
58,0.00043058034498244524,0.00043058034498244524,0.0013970292638987303,0.0013970292638987303
59,0.0004250532656442374,0.0004250532656442374,0.001356271211989224,0.001356271211989224
60,0.00041853863513097167,0.00041853863513097167,0.0013500236673280597,0.0013500236673280597
61,0.0004122723184991628,0.0004122723184991628,0.001328368904069066,0.001328368904069066
62,0.0004057778569404036,0.0004057778569404036,0.001313870889134705,0.001313870889134705
