,loss,mse,val_loss,val_mse
0,0.09005258232355118,0.09005258232355118,0.10259702056646347,0.10259702056646347
1,0.05357683077454567,0.05357683077454567,0.07776704430580139,0.07776704430580139
2,0.04002232477068901,0.04002232477068901,0.0612637996673584,0.0612637996673584
3,0.03262591361999512,0.03262591361999512,0.05222270265221596,0.05222270265221596
4,0.029738612473011017,0.029738612473011017,0.049925874918699265,0.049925874918699265
5,0.029835833236575127,0.029835833236575127,0.045821093022823334,0.045821093022823334
6,0.02736472897231579,0.02736472897231579,0.04159851372241974,0.04159851372241974
7,0.02503003180027008,0.02503003180027008,0.039692915976047516,0.039692915976047516
8,0.023708222433924675,0.023708222433924675,0.03663211315870285,0.03663211315870285
9,0.0226361695677042,0.0226361695677042,0.03556926175951958,0.03556926175951958
10,0.020447442308068275,0.020447442308068275,0.03458526358008385,0.03458526358008385
11,0.019452784210443497,0.019452784210443497,0.03137335926294327,0.03137335926294327
12,0.018124762922525406,0.018124762922525406,0.03160228207707405,0.03160228207707405
13,0.017075804993510246,0.017075804993510246,0.032247256487607956,0.032247256487607956
14,0.01518946047872305,0.01518946047872305,0.026887154206633568,0.026887154206633568
15,0.014131911098957062,0.014131911098957062,0.02513454109430313,0.02513454109430313
16,0.01344385277479887,0.01344385277479887,0.023831702768802643,0.023831702768802643
17,0.011659077368676662,0.011659077368676662,0.02425537258386612,0.02425537258386612
18,0.010845855809748173,0.010845855809748173,0.02192968875169754,0.02192968875169754
19,0.010369823314249516,0.010369823314249516,0.020123552531003952,0.020123552531003952
20,0.009103989228606224,0.009103989228606224,0.019300594925880432,0.019300594925880432
21,0.007803122512996197,0.007803122512996197,0.017291640862822533,0.017291640862822533
22,0.007078703958541155,0.007078703958541155,0.0163151565939188,0.0163151565939188
23,0.006799007300287485,0.006799007300287485,0.02023838646709919,0.02023838646709919
24,0.00749380886554718,0.00749380886554718,0.014842229895293713,0.014842229895293713
25,0.005513561423867941,0.005513561423867941,0.013942110352218151,0.013942110352218151
26,0.0047626192681491375,0.0047626192681491375,0.014353912323713303,0.014353912323713303
27,0.0046386392787098885,0.0046386392787098885,0.011502162553369999,0.011502162553369999
28,0.003962396178394556,0.003962396178394556,0.010752234607934952,0.010752234607934952
