,loss,mse,val_loss,val_mse
0,0.08494661003351212,0.08494661003351212,0.09932167828083038,0.09932167828083038
1,0.048688046634197235,0.048688046634197235,0.07050365954637527,0.07050365954637527
2,0.035979777574539185,0.035979777574539185,0.06039142608642578,0.06039142608642578
3,0.02777203917503357,0.02777203917503357,0.03932179883122444,0.03932179883122444
4,0.023562375456094742,0.023562375456094742,0.03660327568650246,0.03660327568650246
5,0.020265823230147362,0.020265823230147362,0.03223219886422157,0.03223219886422157
6,0.018254302442073822,0.018254302442073822,0.03161168843507767,0.03161168843507767
7,0.0170542374253273,0.0170542374253273,0.030904240906238556,0.030904240906238556
8,0.014405767433345318,0.014405767433345318,0.0253427904099226,0.0253427904099226
9,0.01316138170659542,0.01316138170659542,0.02413579262793064,0.02413579262793064
10,0.011287353932857513,0.011287353932857513,0.0237696785479784,0.0237696785479784
11,0.010593635961413383,0.010593635961413383,0.022041726857423782,0.022041726857423782
12,0.009206702001392841,0.009206702001392841,0.021828187629580498,0.021828187629580498
13,0.008563285693526268,0.008563285693526268,0.021929947659373283,0.021929947659373283
14,0.007776504848152399,0.007776504848152399,0.019047411158680916,0.019047411158680916
15,0.007089412305504084,0.007089412305504084,0.01788538321852684,0.01788538321852684
16,0.006527222227305174,0.006527222227305174,0.016919681802392006,0.016919681802392006
17,0.005492881406098604,0.005492881406098604,0.018740998581051826,0.018740998581051826
18,0.005267324857413769,0.005267324857413769,0.014538117684423923,0.014538117684423923
19,0.005158394109457731,0.005158394109457731,0.013423101045191288,0.013423101045191288
20,0.004501516930758953,0.004501516930758953,0.012904539704322815,0.012904539704322815
21,0.004063668195158243,0.004063668195158243,0.012028229422867298,0.012028229422867298
22,0.0035062693059444427,0.0035062693059444427,0.012892083264887333,0.012892083264887333
23,0.003174547804519534,0.003174547804519534,0.010457735508680344,0.010457735508680344
24,0.0028367110062390566,0.0028367110062390566,0.010746455751359463,0.010746455751359463
25,0.0029309189412742853,0.0029309189412742853,0.007721796631813049,0.007721796631813049
26,0.0023445570841431618,0.0023445570841431618,0.009137306362390518,0.009137306362390518
27,0.0024949207436293364,0.0024949207436293364,0.008384077809751034,0.008384077809751034
28,0.0022377364803105593,0.0022377364803105593,0.007077435962855816,0.007077435962855816
29,0.0020172661170363426,0.0020172661170363426,0.006201827432960272,0.006201827432960272
30,0.0016758046112954617,0.0016758046112954617,0.005529487039893866,0.005529487039893866
31,0.0016629116144031286,0.0016629116144031286,0.0044754259288311005,0.0044754259288311005
32,0.0020287949591875076,0.0020287949591875076,0.00593675347045064,0.00593675347045064
33,0.001717519829981029,0.001717519829981029,0.003500804305076599,0.003500804305076599
34,0.0012994782300665975,0.0012994782300665975,0.004122918471693993,0.004122918471693993
35,0.001270569977350533,0.001270569977350533,0.0033475086092948914,0.0033475086092948914
36,0.0009467451018281281,0.0009467451018281281,0.0038252747617661953,0.0038252747617661953
37,0.0010285878088325262,0.0010285878088325262,0.004578638821840286,0.004578638821840286
38,0.0010880202753469348,0.0010880202753469348,0.002915502293035388,0.002915502293035388
39,0.0010908335680142045,0.0010908335680142045,0.003130254102870822,0.003130254102870822
40,0.0010253343498334289,0.0010253343498334289,0.0024864820297807455,0.0024864820297807455
41,0.0008442029939033091,0.0008442029939033091,0.004060871433466673,0.004060871433466673
42,0.0010031969286501408,0.0010031969286501408,0.0032744144555181265,0.0032744144555181265
43,0.0015061572194099426,0.0015061572194099426,0.002458668313920498,0.002458668313920498
44,0.0008385285618714988,0.0008385285618714988,0.002549711847677827,0.002549711847677827
45,0.0006448255735449493,0.0006448255735449493,0.002229229547083378,0.002229229547083378
46,0.0006281692767515779,0.0006281692767515779,0.0024337018840014935,0.0024337018840014935
47,0.0006031643133610487,0.0006031643133610487,0.002589168958365917,0.002589168958365917
48,0.000715165282599628,0.000715165282599628,0.0020572603680193424,0.0020572603680193424
49,0.0006270782323554158,0.0006270782323554158,0.0017355973832309246,0.0017355973832309246
50,0.0007320528384298086,0.0007320528384298086,0.002075563184916973,0.002075563184916973
51,0.0005542498547583818,0.0005542498547583818,0.0020377528853714466,0.0020377528853714466
52,0.0013226886512711644,0.0013226886512711644,0.0018347769510000944,0.0018347769510000944
53,0.0006745677092112601,0.0006745677092112601,0.001771718729287386,0.001771718729287386
54,0.0008221919415518641,0.0008221919415518641,0.0016035945154726505,0.0016035945154726505
55,0.0005844098632223904,0.0005844098632223904,0.001807047170586884,0.001807047170586884
56,0.00047706085024401546,0.00047706085024401546,0.0018835879163816571,0.0018835879163816571
57,0.0006316587678156793,0.0006316587678156793,0.0015286211855709553,0.0015286211855709553
58,0.000633306335657835,0.000633306335657835,0.0013332804664969444,0.0013332804664969444
59,0.0004911514115519822,0.0004911514115519822,0.001805939944460988,0.001805939944460988
60,0.00039199640741571784,0.00039199640741571784,0.001800527679733932,0.001800527679733932
61,0.0005891191540285945,0.0005891191540285945,0.0017565075540915132,0.0017565075540915132
62,0.000447823986178264,0.000447823986178264,0.00169052102137357,0.00169052102137357
63,0.0004651724302675575,0.0004651724302675575,0.0016604847041890025,0.0016604847041890025
64,0.0006392382783815265,0.0006392382783815265,0.0023715270217508078,0.0023715270217508078
65,0.0006736098439432681,0.0006736098439432681,0.0019115378381684422,0.0019115378381684422
66,0.00046437029959633946,0.00046437029959633946,0.0017307978123426437,0.0017307978123426437
67,0.0007397668086923659,0.0007397668086923659,0.001671226229518652,0.001671226229518652
68,0.0003850570064969361,0.0003850570064969361,0.0036011345218867064,0.0036011345218867064
69,0.0012412589276209474,0.0012412589276209474,0.0017709728563204408,0.0017709728563204408
70,0.0005684279603883624,0.0005684279603883624,0.0020912373438477516,0.0020912373438477516
71,0.0007813085103407502,0.0007813085103407502,0.002101864432916045,0.002101864432916045
72,0.00037521886406466365,0.00037521886406466365,0.0015503793256357312,0.0015503793256357312
73,0.0005756639293394983,0.0005756639293394983,0.0019504536176100373,0.0019504536176100373
74,0.000990917207673192,0.000990917207673192,0.001799196470528841,0.001799196470528841
75,0.0003871075459755957,0.0003871075459755957,0.0017516574589535594,0.0017516574589535594
76,0.0003539734170772135,0.0003539734170772135,0.001580942771397531,0.001580942771397531
77,0.0005139370914548635,0.0005139370914548635,0.0015645686071366072,0.0015645686071366072
78,0.0003909154620487243,0.0003909154620487243,0.0015143423806875944,0.0015143423806875944
79,0.00034542044159024954,0.00034542044159024954,0.0016132686287164688,0.0016132686287164688
80,0.0005448751035146415,0.0005448751035146415,0.0019568821880966425,0.0019568821880966425
81,0.0012700390070676804,0.0012700390070676804,0.0030858067329972982,0.0030858067329972982
82,0.0008794655441306531,0.0008794655441306531,0.0016950913704931736,0.0016950913704931736
83,0.0004485156387090683,0.0004485156387090683,0.0018336019711568952,0.0018336019711568952
84,0.0003823205188382417,0.0003823205188382417,0.001643659546971321,0.001643659546971321
85,0.00034257539664395154,0.00034257539664395154,0.0017764933872967958,0.0017764933872967958
86,0.0004062243679072708,0.0004062243679072708,0.0019929795525968075,0.0019929795525968075
87,0.0003363097785040736,0.0003363097785040736,0.0015965010970830917,0.0015965010970830917
88,0.00032278517028316855,0.00032278517028316855,0.0017526024021208286,0.0017526024021208286
89,0.0003322359116282314,0.0003322359116282314,0.0016070553101599216,0.0016070553101599216
90,0.00028554105665534735,0.00028554105665534735,0.0014937177766114473,0.0014937177766114473
91,0.00034397951094433665,0.00034397951094433665,0.001653697807341814,0.001653697807341814
92,0.0003315197245683521,0.0003315197245683521,0.001573708257637918,0.001573708257637918
93,0.0003870507061947137,0.0003870507061947137,0.0019838400185108185,0.0019838400185108185
94,0.0008362173102796078,0.0008362173102796078,0.0034014915581792593,0.0034014915581792593
95,0.0006637168698944151,0.0006637168698944151,0.0019647208973765373,0.0019647208973765373
96,0.0003173988952767104,0.0003173988952767104,0.0013148654252290726,0.0013148654252290726
97,0.0003241501690354198,0.0003241501690354198,0.0015818510437384248,0.0015818510437384248
98,0.00031937763560563326,0.00031937763560563326,0.0016233355272561312,0.0016233355272561312
99,0.0002910177572630346,0.0002910177572630346,0.0016238089883700013,0.0016238089883700013
100,0.00026436313055455685,0.00026436313055455685,0.001541188103146851,0.001541188103146851
101,0.0004308636416681111,0.0004308636416681111,0.0014053733320906758,0.0014053733320906758
102,0.0003017885028384626,0.0003017885028384626,0.0018539541633799672,0.0018539541633799672
103,0.00035230410867370665,0.00035230410867370665,0.0018427106551826,0.0018427106551826
104,0.0005623913602903485,0.0005623913602903485,0.0019977998454123735,0.0019977998454123735
105,0.0008410985465161502,0.0008410985465161502,0.0016172497998923063,0.0016172497998923063
106,0.0005575279938057065,0.0005575279938057065,0.0013134885812178254,0.0013134885812178254
107,0.00033883514697663486,0.00033883514697663486,0.0016920003108680248,0.0016920003108680248
108,0.0004335973644629121,0.0004335973644629121,0.001953429775312543,0.001953429775312543
109,0.000598164857365191,0.000598164857365191,0.0026968009769916534,0.0026968009769916534
110,0.0009331675828434527,0.0009331675828434527,0.0016979206120595336,0.0016979206120595336
111,0.00032200742862187326,0.00032200742862187326,0.0015111350221559405,0.0015111350221559405
112,0.0003256044292356819,0.0003256044292356819,0.0016569417202845216,0.0016569417202845216
113,0.0003720055101439357,0.0003720055101439357,0.0017841417575255036,0.0017841417575255036
114,0.0006425660103559494,0.0006425660103559494,0.0015158607857301831,0.0015158607857301831
115,0.000733103312086314,0.000733103312086314,0.002023600274696946,0.002023600274696946
116,0.0003443122550379485,0.0003443122550379485,0.0018393382197245955,0.0018393382197245955
117,0.0006059993174858391,0.0006059993174858391,0.0018899913411587477,0.0018899913411587477
118,0.0004906319081783295,0.0004906319081783295,0.001997692044824362,0.001997692044824362
119,0.0003752456104848534,0.0003752456104848534,0.001767966547049582,0.001767966547049582
120,0.0002788195852190256,0.0002788195852190256,0.0018258244963362813,0.0018258244963362813
121,0.0003154472797177732,0.0003154472797177732,0.0017594151431694627,0.0017594151431694627
122,0.00034881860483437777,0.00034881860483437777,0.0021118109580129385,0.0021118109580129385
123,0.000348603178281337,0.000348603178281337,0.0016018106834962964,0.0016018106834962964
124,0.0002712125133257359,0.0002712125133257359,0.0019166256533935666,0.0019166256533935666
125,0.0009570765541866422,0.0009570765541866422,0.0015088502550497651,0.0015088502550497651
126,0.0014009824953973293,0.0014009824953973293,0.0021471097134053707,0.0021471097134053707
127,0.000508609286043793,0.000508609286043793,0.0018428706098347902,0.0018428706098347902
128,0.0002529884222894907,0.0002529884222894907,0.0016124214744195342,0.0016124214744195342
129,0.00030264840461313725,0.00030264840461313725,0.0017634070245549083,0.0017634070245549083
130,0.0002481304691173136,0.0002481304691173136,0.001755591481924057,0.001755591481924057
131,0.00031280601979233325,0.00031280601979233325,0.0017508968012407422,0.0017508968012407422
132,0.00032816387829370797,0.00032816387829370797,0.001641257549636066,0.001641257549636066
133,0.000290447729639709,0.000290447729639709,0.0017769505502656102,0.0017769505502656102
134,0.00027687090914696455,0.00027687090914696455,0.0016811537789180875,0.0016811537789180875
135,0.00022636160429101437,0.00022636160429101437,0.002018760424107313,0.002018760424107313
136,0.0003532634873408824,0.0003532634873408824,0.0015780036337673664,0.0015780036337673664
137,0.0006294252234511077,0.0006294252234511077,0.001849586609750986,0.001849586609750986
138,0.0003435488324612379,0.0003435488324612379,0.002044680528342724,0.002044680528342724
139,0.0003526938962750137,0.0003526938962750137,0.0019298538099974394,0.0019298538099974394
140,0.00042334868339821696,0.00042334868339821696,0.0028830275405198336,0.0028830275405198336
141,0.0004543898394331336,0.0004543898394331336,0.0018865204183384776,0.0018865204183384776
142,0.0003684966650325805,0.0003684966650325805,0.00195669406093657,0.00195669406093657
143,0.00035115680657327175,0.00035115680657327175,0.001671667443588376,0.001671667443588376
144,0.0003705130657181144,0.0003705130657181144,0.0017744663637131453,0.0017744663637131453
145,0.0007776583079248667,0.0007776583079248667,0.0019863187335431576,0.0019863187335431576
146,0.000468061218271032,0.000468061218271032,0.001892876229248941,0.001892876229248941
147,0.00037830579094588757,0.00037830579094588757,0.0020654688123613596,0.0020654688123613596
148,0.0009462034795433283,0.0009462034795433283,0.001726809423416853,0.001726809423416853
149,0.0009740093373693526,0.0009740093373693526,0.002266323659569025,0.002266323659569025
150,0.00031217208015732467,0.00031217208015732467,0.0018587029771879315,0.0018587029771879315
151,0.0003206855326425284,0.0003206855326425284,0.002050066366791725,0.002050066366791725
152,0.0005956943496130407,0.0005956943496130407,0.0020726940128952265,0.0020726940128952265
153,0.0008326846873387694,0.0008326846873387694,0.0022454126738011837,0.0022454126738011837
154,0.0003718084772117436,0.0003718084772117436,0.0018902983283624053,0.0018902983283624053
155,0.000798077613580972,0.000798077613580972,0.0020381221547722816,0.0020381221547722816
156,0.0003329261380713433,0.0003329261380713433,0.00218394142575562,0.00218394142575562
157,0.0002548693446442485,0.0002548693446442485,0.0019988107960671186,0.0019988107960671186
158,0.0002573826932348311,0.0002573826932348311,0.001643820432946086,0.001643820432946086
159,0.00029077325598336756,0.00029077325598336756,0.0017304065404459834,0.0017304065404459834
