,loss,mse,val_loss,val_mse
0,0.001505113672465086,0.001505113672465086,0.003399243811145425,0.003399243811145425
1,0.0014687470393255353,0.0014687470393255353,0.003340823808684945,0.003340823808684945
2,0.0014378787018358707,0.0014378787018358707,0.003301257500424981,0.003301257500424981
3,0.0014092171331867576,0.0014092171331867576,0.0032364376820623875,0.0032364376820623875
4,0.0013802977045997977,0.0013802977045997977,0.003213663352653384,0.003213663352653384
5,0.0013509602285921574,0.0013509602285921574,0.0031523217912763357,0.0031523217912763357
6,0.0013227141462266445,0.0013227141462266445,0.0030997360590845346,0.0030997360590845346
7,0.0012970223324373364,0.0012970223324373364,0.0030350848101079464,0.0030350848101079464
8,0.0012740785023197532,0.0012740785023197532,0.0029957296792417765,0.0029957296792417765
9,0.001248783664777875,0.001248783664777875,0.0029559393879026175,0.0029559393879026175
10,0.0012224431848153472,0.0012224431848153472,0.0029178408440202475,0.0029178408440202475
11,0.0011988423066213727,0.0011988423066213727,0.0028631091117858887,0.0028631091117858887
12,0.0011771945282816887,0.0011771945282816887,0.0028362530283629894,0.0028362530283629894
13,0.001153981895186007,0.001153981895186007,0.002792874351143837,0.002792874351143837
14,0.0011337286559864879,0.0011337286559864879,0.002744503552094102,0.002744503552094102
15,0.001114621409215033,0.001114621409215033,0.002694138325750828,0.002694138325750828
16,0.0010930472053587437,0.0010930472053587437,0.00267423945479095,0.00267423945479095
17,0.0010738353012129664,0.0010738353012129664,0.002620840212330222,0.002620840212330222
18,0.0010573522886261344,0.0010573522886261344,0.0025888399686664343,0.0025888399686664343
19,0.0010378359584137797,0.0010378359584137797,0.002579859457910061,0.002579859457910061
20,0.001021670177578926,0.001021670177578926,0.002575561171397567,0.002575561171397567
21,0.0010016236919909716,0.0010016236919909716,0.0024947787169367075,0.0024947787169367075
22,0.0009892546804621816,0.0009892546804621816,0.002486061304807663,0.002486061304807663
23,0.0009693028405308723,0.0009693028405308723,0.0024096090346574783,0.0024096090346574783
24,0.00095449632499367,0.00095449632499367,0.0024013640359044075,0.0024013640359044075
25,0.000937337928917259,0.000937337928917259,0.002355964155867696,0.002355964155867696
26,0.0009255909244529903,0.0009255909244529903,0.002321943175047636,0.002321943175047636
27,0.0009095765417441726,0.0009095765417441726,0.002308626426383853,0.002308626426383853
28,0.0008978217956610024,0.0008978217956610024,0.002307202434167266,0.002307202434167266
29,0.000880706065800041,0.000880706065800041,0.002235289430245757,0.002235289430245757
30,0.0008668070076964796,0.0008668070076964796,0.0022104757372289896,0.0022104757372289896
31,0.0008543510921299458,0.0008543510921299458,0.0022010281682014465,0.0022010281682014465
32,0.0008422968676313758,0.0008422968676313758,0.0021580737084150314,0.0021580737084150314
33,0.0008294942672364414,0.0008294942672364414,0.002125259255990386,0.002125259255990386
34,0.0008169710636138916,0.0008169710636138916,0.0021113092079758644,0.0021113092079758644
35,0.0008046107250265777,0.0008046107250265777,0.0020896035712212324,0.0020896035712212324
36,0.0007962139789015055,0.0007962139789015055,0.0020404981914907694,0.0020404981914907694
37,0.0007822240004315972,0.0007822240004315972,0.002030549803748727,0.002030549803748727
38,0.0007720617577433586,0.0007720617577433586,0.0019988627173006535,0.0019988627173006535
39,0.0007621202967129648,0.0007621202967129648,0.0020144041627645493,0.0020144041627645493
